id,cost,category,name,brand,retail_price,department
4614,86.6575191946,jeans,7 for all mankind women's bootcut jean,7 for all mankind,162.2799987793,women
4617,75.7708825523,jeans,7 for all mankind women's kimmie bootcut slim jean,7 for all mankind,147.9900054932,women
4625,90.1529999692,jeans,7 for all mankind women's skinny crop and roll jean in clean white,7 for all mankind,159.0,women
4628,45.9243305494,jeans,7 for all mankind women's the slim straight jean in clean white,7 for all mankind,77.9700012207,women
4637,112.8599996902,jeans,7 for all mankind women's the andie jean in desert nite,7 for all mankind,198.0,women
4651,48.9277007028,jeans,7 for all mankind women's roxanne jean with luxes piping,7 for all mankind,84.6500015259,women
4653,101.3039997951,jeans,7 for all mankind women's kimmie bootcut jean,7 for all mankind,189.0,women
4662,89.0629998036,jeans,7 for all mankind women's straight leg jean in clean white,7 for all mankind,169.0,women
4685,71.1045329166,jeans,7 for all mankind women's the skinny jean,7 for all mankind,129.9900054932,women
4717,79.5541533351,jeans,7 for all mankind women's mid rise bootcut jean,7 for all mankind,135.9900054932,women
4735,98.0199996978,jeans,7 for all mankind women's the skinny jean,7 for all mankind,169.0,women
4738,70.5751217792,jeans,7 for all mankind women's dojo on peak jean,7 for all mankind,132.6600036621,women
4785,117.8199998895,jeans,7 for all mankind women's a pocket jean,7 for all mankind,215.0,women
4787,57.2292016125,jeans,7 for all mankind women's roxanne flood jean,7 for all mankind,113.5500030518,women
4792,101.3039997951,jeans,7 for all mankind women's kimmie straight leg jean in alluring night,7 for all mankind,189.0,women
4794,94.3800001033,jeans,7 for all mankind womens roxanne jean,7 for all mankind,165.0,women
4801,51.3009687857,jeans,7 for all mankind women's 30 inch inseam slim cigarette jean,7 for all mankind,101.9899978638,women
4817,95.407999807,jeans,7 for all mankind women's the skinny slim fit jean in nouveau new york dark,7 for all mankind,178.0,women
4833,76.861202986,jeans,7 for all mankind women's skinny savannah jean,7 for all mankind,151.6000061035,women
4847,87.5468825118,jeans,7 for all mankind women's midrise bootcut jean,7 for all mankind,170.9900054932,women
4887,78.2434392577,jeans,7 for all mankind women's gwenevere classic skinny jean in black cast rosalie ann,7 for all mankind,142.7799987793,women
4934,91.7669998533,jeans,7 for all mankind women's highwaist skinny jean,7 for all mankind,169.0,women
4943,80.4637496732,jeans,7 for all mankind women's zipper details skinny jean in alluring night,7 for all mankind,161.25,women
4964,59.8409998603,jeans,7 for all mankind women's jiselle jean in clean white,7 for all mankind,109.0,women
4973,116.7449998134,jeans,7 for all mankind women's roxanne slim fit jean,7 for all mankind,215.0,women
4982,75.6396823484,jeans,7 for all mankind women's mid-rise bootcut jean,7 for all mankind,129.5200042725,women
5007,83.4859998338,jeans,7 for all mankind women's slim straight leg jean in los angeles dark,7 for all mankind,169.0,women
5045,110.0879999734,jeans,7 for all mankind women's the skinny crop and roll jean in distressed azul,7 for all mankind,198.0,women
5053,55.1539997011,jeans,7 for all mankind women's crop skinny jean,7 for all mankind,109.0,women
5063,87.3758927968,jeans,7 for all mankind women's the skinny jean,7 for all mankind,170.9900054932,women
5076,89.5699998867,jeans,7 for all mankind women's straight leg jean,7 for all mankind,169.0,women
5086,46.9652982871,jeans,7 for all mankind women's petite lexie kaylie jean in summer light solstce,7 for all mankind,87.9499969482,women
5914,97.0769735565,leggings,7 for all mankind women's double knit skinny,7 for all mankind,160.9900054932,women
6001,104.3800003268,leggings,7 for all mankind women's skinny savanah doubleknit jean,7 for all mankind,170.0,women
6289,64.6349999793,shorts,7 for all mankind women's roll up short,7 for all mankind,139.0,women
6323,81.2519998103,shorts,7 for all mankind women's roll up short,7 for all mankind,148.0,women
6399,82.9479996711,shorts,7 for all mankind women's relaxed mid roll up short authentic nakita,7 for all mankind,178.0,women
6427,40.8898506074,shorts,7 for all mankind women's cut off short in pink whiskered,7 for all mankind,80.9700012207,women
6455,67.9440000355,shorts,7 for all mankind women's cut-off denim short,7 for all mankind,149.0,women
6480,74.4119997583,shorts,7 for all mankind women's biancha short in dark violet,7 for all mankind,159.0,women
6576,39.8159999549,shorts,7 for all mankind women's carlie short in laser ikat denim,7 for all mankind,84.0,women
6626,27.2944504077,shorts,7 for all mankind women's carlie cut-off denim short in classic vintage blue,7 for all mankind,57.9500007629,women
6674,30.8873503963,shorts,7 for all mankind women's carlie cut-off short in blue diamond laser,7 for all mankind,57.9500007629,women
6738,49.6739999726,shorts,7 for all mankind roll up shorts in washed pure indigo,7 for all mankind,102.0,women
6756,45.3599999249,shorts,7 for all mankind women's relaxed mid roll up short in grinded medium blue,7 for all mankind,84.0,women
6857,86.6970000453,shorts,7 for all mankind women's mid roll up short in california del sol,7 for all mankind,169.0,women
6868,43.7308212303,shorts,7 for all mankind women's roll up short in baywater blue,7 for all mankind,86.9400024414,women
6885,74.0740000941,shorts,7 for all mankind women's cut off short in white,7 for all mankind,154.0,women
14482,78.0120002478,maternity,a pea in the pod collection: 7 for all mankind secret fit belly(r) signature pocket maternity jeans,7 for all mankind,198.0,women
14700,87.1200002655,maternity,a pea in the pod collection: 7 for all mankind petite secret fit belly(r) stretch fabric boot cut maternity jeans,7 for all mankind,198.0,women
15008,89.6940003186,maternity,a pea in the pod collection: 7 for all mankind secret fit belly(r) 5 pocket maternity jeans,7 for all mankind,198.0,women
20072,76.8563413096,suits & sport coats,7 for all mankind men's shaved cord blazer,7 for all mankind,209.9900054932,men
20450,151.2399995849,suits & sport coats,7 for all mankind men's ombre plaid blazer,7 for all mankind,398.0,men
20539,110.8799997345,jeans,7 for all mankind men's austyn relaxed straight leg,7 for all mankind,198.0,men
20550,97.7219997719,jeans,7 for all mankind men's the modern straight leg jean,7 for all mankind,178.0,men
20567,95.0519999145,jeans,7 for all mankind men's austyn relaxed straight leg jean in driftwood night,7 for all mankind,178.0,men
20572,91.0979997944,jeans,7 for all mankind men's brett modern bootcut jean in driftwood night,7 for all mankind,189.0,men
20598,68.6937611612,jeans,7 for all mankind men's brett modern bootcut jean,7 for all mankind,119.2600021362,men
20672,85.0949998014,jeans,7 for all mankind men's classic bootcut jean in new york dark,7 for all mankind,155.0,men
20700,99.1980000325,jeans,7 for all mankind men's austyn relaxed straight leg denim jean,7 for all mankind,198.0,men
20711,71.5693988364,jeans,7 for all mankind men's slimmy slim straight leg jean in los angeles dark,7 for all mankind,146.0599975586,men
20726,81.684999892,jeans,7 for all mankind men's classic bootcut jean (short inseam) in new york dark,7 for all mankind,155.0,men
20747,83.544999836,jeans,7 for all mankind men's a pocket classic bootcut jean in new york dark,7 for all mankind,155.0,men
20754,94.8089998011,jeans,7 for all mankind men's austyn relaxed straight leg jean in los angeles dark,7 for all mankind,169.0,men
20767,49.4647483567,jeans,7 for all mankind men's standard classic straight leg jean in malibu water,7 for all mankind,97.9499969482,men
20783,99.8579997905,jeans,7 for all mankind men's relaxed fit jean in perfectly worn,7 for all mankind,178.0,men
20820,78.8949999399,jeans,7 for all mankind men's standard classic straight leg jean in new york dark,7 for all mankind,155.0,men
20843,99.8579997905,jeans,7 for all mankind men's standard classic straight leg jean,7 for all mankind,178.0,men
20868,81.5299998666,jeans,7 for all mankind men's slimmy slim straight leg jean in new york dark,7 for all mankind,155.0,men
20880,62.9710790195,jeans,7 for all mankind men's slimmy slim straight leg jean in black out,7 for all mankind,127.9899978638,men
20887,82.4719999824,jeans,7 for all mankind men's austyn relaxed straight leg jean (long inseam) in los angeles dark,7 for all mankind,169.0,men
20891,77.17682273,jeans,7 for all mankind men's brett modern bootcut jean in afternoon eclipse,7 for all mankind,148.9900054932,men
20892,79.2989999286,jeans,7 for all mankind men's austyn relaxed straight leg jean in watercrest,7 for all mankind,148.5,men
20900,39.4209999871,jeans,7 for all mankind men's the straight modern straight leg jean,7 for all mankind,79.0,men
20901,58.5329999505,jeans,7 for all mankind men's the straight jean in venice sky,7 for all mankind,109.0,men
20915,82.9342031967,jeans,7 for all mankind men's relaxed fit jean in montana,7 for all mankind,142.9900054932,men
20916,93.9639999773,jeans,7 for all mankind men's standard classic straight leg jean in los angeles dark,7 for all mankind,169.0,men
20918,54.2316288069,jeans,7 for all mankind men's short inseam brett no break modern bootcut jean,7 for all mankind,100.9899978638,men
20927,88.8219999708,jeans,7 for all mankind men's austyn relaxed straight leg jean in perfectly worn,7 for all mankind,178.0,men
20929,91.5979999043,jeans,7 for all mankind men's brett modern bootcut jean,7 for all mankind,169.0,men
20939,65.666701704,jeans,7 for all mankind men's the brett modern bootcut jean,7 for all mankind,132.6600036621,men
20948,103.9499998894,jeans,7 for all mankind men's the brett boot leg modern jean,7 for all mankind,198.0,men
20957,90.9219999509,jeans,7 for all mankind men's austyn relaxed straight leg jean in new york dark,7 for all mankind,169.0,men
20969,106.919999823,jeans,7 for all mankind men's the straight modern straight leg jean,7 for all mankind,198.0,men
20982,91.2599998489,jeans,7 for all mankind men's austyn in straight leg jean,7 for all mankind,169.0,men
20984,108.8639998902,jeans,7 for all mankind men's austyn a pocket jean,7 for all mankind,189.0,men
20990,96.2279999144,jeans,7 for all mankind men's standard classic straight leg jean,7 for all mankind,198.0,men
20997,71.5530686977,jeans,7 for all mankind men's relaxed jean,7 for all mankind,130.8099975586,men
21035,59.6230000276,jeans,7 for all mankind men's the brett bootcut jean,7 for all mankind,109.0,men
21043,93.7949999496,jeans,7 for all mankind men's classic bootcut jean in black out,7 for all mankind,169.0,men
21049,85.6180001087,jeans,7 for all mankind men's standard classic straight leg jean,7 for all mankind,178.0,men
21056,83.1480000932,jeans,7 for all mankind men's austyn relaxed straight leg jean in chester row,7 for all mankind,169.0,men
21065,61.1659998298,jeans,7 for all mankind men's standard in straight jean,7 for all mankind,119.0,men
21105,99.9899997935,jeans,7 for all mankind men's brett modern boot leg jean in spring sky,7 for all mankind,198.0,men
21116,75.4594128675,jeans,7 for all mankind men's austyn jean,7 for all mankind,134.9900054932,men
21120,78.4299998637,jeans,7 for all mankind men's classic bootcut jean (long inseam) in new york dark,7 for all mankind,155.0,men
21137,105.6509997156,jeans,7 for all mankind men's austyn relaxed straight jean,7 for all mankind,189.0,men
21144,91.5979999043,jeans,7 for all mankind men's brett modern bootcut jean in los angeles dark,7 for all mankind,169.0,men
21146,71.6641927332,jeans,7 for all mankind men's the brett modern bootcut jean,7 for all mankind,148.9900054932,men
21149,63.6649999069,jeans,7 for all mankind men's standard classic straight leg jean,7 for all mankind,119.0,men
21150,67.4729999769,jeans,7 for all mankind men's austyn straight leg jean,7 for all mankind,119.0,men
21158,103.114999719,jeans,7 for all mankind men's austyn relaxed straight leg jean in dark ocean,7 for all mankind,205.0,men
21159,112.8599996902,jeans,7 for all mankind men's austyn relaxed straight leg jean,7 for all mankind,198.0,men
21165,64.7359999716,jeans,7 for all mankind men's slimmy jean,7 for all mankind,119.0,men
21171,66.5209998209,jeans,7 for all mankind men's standard classic straight leg jean in authentic nakita,7 for all mankind,119.0,men
21177,49.4319603872,jeans,7 for all mankind men's standard classic straight leg jean in worn mercer,7 for all mankind,90.0400009155,men
21194,106.7849999014,jeans,7 for all mankind men's the brett modern boot jean,7 for all mankind,189.0,men
21209,92.6119997557,jeans,7 for all mankind men's a pocket brett modern bootcut jean,7 for all mankind,169.0,men
21224,84.3309999723,jeans,7 for all mankind men's tall brett long inseam modern bootcut jean,7 for all mankind,169.0,men
21237,64.0219999654,jeans,7 for all mankind men's classic standard straight leg  jean in blue shade,7 for all mankind,119.0,men
21238,49.2292888603,jeans,7 for all mankind men's standard jean,7 for all mankind,94.4899978638,men
21240,106.9739995804,jeans,7 for all mankind men's austyn straight leg jean,7 for all mankind,189.0,men
21248,87.7109998967,jeans,7 for all mankind men's slimmy slim straight leg twill jean,7 for all mankind,169.0,men
21294,79.2343427983,jeans,7 for all mankind men's austyn relaxed fit straight leg jean,7 for all mankind,139.9900054932,men
21295,100.2139998488,jeans,7 for all mankind men's slimmy slim straight leg jean,7 for all mankind,178.0,men
21307,83.8239995744,jeans,7 for all mankind men's slimmy slim straight leg jean in chester row,7 for all mankind,169.0,men
21328,98.6119999178,jeans,7 for all mankind men's standard in summer linen jean,7 for all mankind,178.0,men
21372,118.3520000279,jeans,7 for all mankind men's austyn relaxed straight jean,7 for all mankind,208.0,men
21387,67.2349999379,jeans,7 for all mankind men's the straight modern jean,7 for all mankind,119.0,men
21392,68.8904999387,jeans,7 for all mankind men's standard classic straight leg jean in swedish blue,7 for all mankind,141.75,men
21418,61.8029999789,jeans,7 for all mankind men's standard leg jean,7 for all mankind,109.0,men
21421,60.2139998954,jeans,7 for all mankind men's the straight jean in blue shade,7 for all mankind,119.0,men
21429,57.6609999217,jeans,7 for all mankind men's standard classic straight leg jean in mercer,7 for all mankind,109.0,men
21460,58.4289998244,jeans,7 for all mankind men's relaxed jean,7 for all mankind,119.0,men
21462,65.4013816532,jeans,7 for all mankind men's slimmy slim straight leg jean,7 for all mankind,132.6600036621,men
21469,89.9079999027,jeans,7 for all mankind men's austyn relaxed straight leg jean in los angeles dark,7 for all mankind,169.0,men
21473,108.3060000502,jeans,7 for all mankind men's austyn relaxed straight leg jean,7 for all mankind,198.0,men
21488,106.7219997905,jeans,7 for all mankind men's brett modern bootcut,7 for all mankind,198.0,men
21492,101.1149998521,jeans,7 for all mankind men's the straight modern denim jean,7 for all mankind,189.0,men
21510,93.414812741,jeans,7 for all mankind men's the modern straight leg jean,7 for all mankind,179.9900054932,men
21542,100.1879998259,jeans,7 for all mankind men's rhigby skinny fit jean,7 for all mankind,198.0,men
21568,55.5899999756,jeans,7 for all mankind men's standard chino jean,7 for all mankind,109.0,men
21590,58.8599999025,jeans,7 for all mankind men's standard classic straight leg jean,7 for all mankind,109.0,men
21600,61.9869587749,jeans,7 for all mankind men's standard classic straight leg jean in cloudy summer,7 for all mankind,122.9899978638,men
21608,106.1659995355,jeans,7 for all mankind men's the straight modern jean,7 for all mankind,218.0,men
21621,104.6239997149,jeans,7 for all mankind men's standard classic straight leg jean in dark blue black,7 for all mankind,208.0,men
21630,102.5639998466,jeans,7 for all mankind men's austyn relaxed straight leg jean,7 for all mankind,198.0,men
21643,60.6039999854,jeans,7 for all mankind men's the straight in modern straight leg jean,7 for all mankind,109.0,men
21648,97.1459997296,jeans,7 for all mankind men's austyn relaxed straight leg a pocket jean in los angeles,7 for all mankind,189.0,men
22103,77.0740000345,pants,7 for all mankind men's the standard classics straight leg corduroy,7 for all mankind,178.0,men
22231,83.4820000902,pants,7 for all mankind men's austyn relaxed straight leg corduroy,7 for all mankind,178.0,men
22320,56.7302388695,pants,7 for all mankind men's the straight colored weft twill,7 for all mankind,126.6299972534,men
22413,24.1463899412,pants,7 for all mankind men's slimmy twill in baja sunset pant,7 for all mankind,50.4099998474,men
22423,85.9320000708,pants,7 for all mankind men's slimmy slim straight leg,7 for all mankind,198.0,men
22538,90.5969127271,pants,7 for all mankind men's standard classic straight leg,7 for all mankind,177.9900054932,men
22672,82.1340002418,pants,7 for all mankind men's austyn twill pant,7 for all mankind,169.0,men
23189,47.7568484713,shorts,7 for all mankind men's chino jean,7 for all mankind,87.9499969482,men
23199,52.2674999884,shorts,7 for all mankind men's chino short,7 for all mankind,103.5,men
23592,46.1760000587,shorts,7 for all mankind men's plaid walking short,7 for all mankind,96.0,men
22586,39.2414402082,pants,cordovan & grey relaxed fit corduroys #2152,big and tall guys,85.6800003052,men
24735,5.0744400793,socks,dress /casual patterned socks in 4 colors sold 1 per pack #2007,big and tall guys,8.6300001144,men
24165,21.137000392,outerwear & coats,high visibility class iii reflective jacket removable lining two tone,boston industrial,45.9500007629,men
18265,3.9782998516,active,essential apparel basic thermal top - b800ls,essential apparel,8.8999996185,men
25849,3.9871998361000003,underwear,essential apparel basic thermal bottoms,essential apparel,8.8999996185,men
25898,12.0266998391,underwear,essential apparel heavyweight waffle unionsuit,essential apparel,24.8999996185,men
12060,14.2920698539,intimates,vintage creme wedding garter bridal lace toss garter wedding keepsake garter custom,the posh contessa,28.9899997711,women
9775,25.2843810653,sleep & lounge,big feet pjs brown fleece w/ hearts adult footed pajamas with drop-seat (209),big feet pajama co,44.9900016785,women
10319,28.3886911034,sleep & lounge,big feet pjs brown fleece w/ hearts adult footed pajamas no drop-seat (209),big feet pajama co,44.9900016785,women
3,41.0049998602,tops & tees,calvin klein jeans women's solid flyaway shirt,calvin klein jeans,69.5,women
17,34.1529999459,tops & tees,calvin klein jeans women's embellished stripe long sleeve knit top,calvin klein jeans,59.5,women
296,16.813169576,tops & tees,calvin klein jeans women's convertible henley shirt,calvin klein jeans,29.9699993134,women
554,28.6604999034,tops & tees,calvin klein jeans women's overcast tee,calvin klein jeans,49.5,women
653,32.2489999663,tops & tees,calvin klein jeans women's studded drape neck knit top,calvin klein jeans,59.5,women
702,25.2823405933,tops & tees,calvin klein jeans women's flowy georgette pintuck woven top,calvin klein jeans,46.2200012207,women
729,21.675499872,tops & tees,calvin klein jeans women's fitted denim shirt,calvin klein jeans,39.4099998474,women
916,21.3536405343,sweaters,calvin klein jeans women's long sleeve cowl neck tunic top,calvin klein jeans,46.2200012207,women
1016,33.0965195359,sweaters,calvin klein jeans women's petite shaker stitch boxy pullover sweater,calvin klein jeans,67.9599990845,women
1019,19.8283805023,sweaters,calvin klein jeans women's cropped cardigan sweater,calvin klein jeans,46.2200012207,women
1021,18.6728804546,sweaters,calvin klein jeans women's short sleeve cowl neck sweater,calvin klein jeans,46.2200012207,women
1087,29.4525000621,sweaters,calvin klein jeans women's cowlneck sweater,calvin klein jeans,59.5,women
1094,28.1222491479,sweaters,calvin klein jeans women's bella boucle cardigan sweater,calvin klein jeans,66.1699981689,women
1096,26.1204999592,sweaters,calvin klein jeans women's chunky marled cotton sweater,calvin klein jeans,59.5,women
1104,28.1984387423,sweaters,calvin klein jeans women's open stitch flowy cardigan,calvin klein jeans,64.3799972534,women
1133,33.6284998851,sweaters,calvin klein jeans women's drape neck sequin sweater,calvin klein jeans,79.5,women
1144,42.2439999226,sweaters,calvin klein jeans women's open round hem cardigan,calvin klein jeans,89.5,women
1147,20.8914405217,sweaters,calvin klein jeans women's liquid metal tunic sweater,calvin klein jeans,46.2200012207,women
1216,21.0869999528,sweaters,calvin klein jeans women's drapy turtleneck top,calvin klein jeans,49.5,women
1217,29.7933890097,sweaters,calvin klein jeans women's petite cowlneck sweater,calvin klein jeans,72.4899978638,women
1243,20.7251006674,sweaters,calvin klein jeans women's chunky cotton sweater,calvin klein jeans,45.6500015259,women
1286,29.9798413565,sweaters,calvin klein jeans women's belted long sleeve cardigan,calvin klein jeans,73.4800033569,women
1363,19.5079499656,sweaters,calvin klein jeans women's petite jaden jersey v-neck sweater,calvin klein jeans,39.4099998474,women
1375,28.2720001953,sweaters,calvin klein jeans women's open cardigan sweater with fringe,calvin klein jeans,59.5200004578,women
4226,40.796499826,jeans,calvin klein jeans women's colored denim ultimate skinny jean,calvin klein jeans,69.5,women
4240,39.2729999218,jeans,calvin klein jeans women's black fill indigo legging,calvin klein jeans,79.5,women
4277,19.8700596784,jeans,calvin klein jeans women's sedona mid rise bootcut,calvin klein jeans,39.9799995422,women
4290,22.2688597462,jeans,calvin klein jeans women's mid rise bootcut,calvin klein jeans,39.9799995422,women
4331,23.7652000508,jeans,calvin klein jeans women's thallium skinny,calvin klein jeans,44.8400001526,women
4442,39.5909999739,jeans,calvin klein jeans women's lean boot cut,calvin klein jeans,79.5,women
4447,38.5724999146,jeans,calvin klein jeans women's faille skinny pant,calvin klein jeans,69.5,women
4454,28.8544508676,jeans,calvin klein jeans women's ultimate boot jean with creased whiskers,calvin klein jeans,51.9900016785,women
4462,28.1154999766,jeans,calvin klein jeans women's silver sparkle liquid metal legging,calvin klein jeans,50.75,women
4476,34.5414998364,jeans,calvin klein jeans women's ultimate skinny leg jean,calvin klein jeans,69.5,women
4486,25.4584007384,jeans,calvin klein jeans women's flattering fit boyfriend jean,calvin klein jeans,48.4000015259,women
4491,20.0990999134,jeans,calvin klein jeans women's straight leg jean,calvin klein jeans,39.4099998474,women
4596,22.7708004565,jeans,calvin klein jeans women's curvy skinny power stretch leg jean,calvin klein jeans,43.7900009155,women
4598,29.1022901006,jeans,calvin klein jeans women's decadent blue denim boyfriend jean,calvin klein jeans,50.0900001526,women
4619,38.0164999529,jeans,calvin klein jeans women's classic signature ultimate boot jean,calvin klein jeans,69.5,women
4622,21.5572698898,jeans,calvin klein jeans women's indigo denim straight leg jean,calvin klein jeans,39.4099998474,women
4639,20.2567398652,jeans,calvin klein jeans women's petite powerstretch curvy skinny jean,calvin klein jeans,39.4099998474,women
4687,23.2518999041,jeans,calvin klein jeans women's petite belted boyfriend jean,calvin klein jeans,39.4099998474,women
4705,24.9603004533,jeans,calvin klein jeans women's petite powerstretch straight leg jean,calvin klein jeans,43.7900009155,women
4758,24.450400217,jeans,calvin klein jeans women's liquid metal denim legging,calvin klein jeans,47.0200004578,women
4770,22.9942509353,jeans,calvin klein jeans women's petite power stretch legging,calvin klein jeans,39.9900016785,women
4796,44.4814997893,jeans,calvin klein jeans women's reversible ultimate skinny jean,calvin klein jeans,89.5,women
4868,24.3579405896,jeans,calvin klein jeans women's curvy boot jean,calvin klein jeans,46.2200012207,women
4875,37.6689999445,jeans,calvin klein jeans women's flare 5 pocket jean,calvin klein jeans,69.5,women
4907,22.855560896100002,jeans,calvin klein jeans women's pebble denim ultimate skinny,calvin klein jeans,45.0800018311,women
4915,36.0704999575,jeans,calvin klein jeans women's ultimate skinny leg jean,calvin klein jeans,69.5,women
4936,35.8619999234,jeans,calvin klein jeans women's jegging,calvin klein jeans,69.5,women
4957,24.2192805632,jeans,calvin klein jeans women's straight leg jean,calvin klein jeans,46.2200012207,women
4969,26.8076006254,jeans,calvin klein jeans women's petite powerstretch ultimate skinny jean,calvin klein jeans,46.2200012207,women
4985,31.8603496257,jeans,calvin klein jeans women's petite liquid metal power stretch legging,calvin klein jeans,56.3899993896,women
5072,20.1949508059,jeans,calvin klein jeans women's petite skinny straight fit jean,calvin klein jeans,39.9900016785,women
5083,24.0407104465,jeans,calvin klein jeans women's curvy boot leg jean,calvin klein jeans,43.7900009155,women
5123,39.1934999088,pants & capris,calvin klein jeans women's ultimate skinny power stretch corduroy pant,calvin klein jeans,79.5,women
5469,11.094449867,pants & capris,calvin klein jeans drawstring capris,calvin klein jeans,19.9899997711,women
5686,29.9498101034,pants & capris,calvin klein jeans women's petite zip crop pant,calvin klein jeans,57.9300003052,women
6316,12.4499999976,shorts,calvin klein jeans women's side pocket seamed short,calvin klein jeans,25.0,women
6370,13.1000000052,shorts,calvin klein jeans women's web belt skimmer pant,calvin klein jeans,25.0,women
6406,12.1250000084,shorts,calvin klein jeans women's denim short,calvin klein jeans,25.0,women
6449,23.0669999085,shorts,calvin klein jeans women's pocket and seam detail short,calvin klein jeans,49.5,women
6511,7.0409902109,shorts,calvin klein jeans women's pocket and seam short,calvin klein jeans,13.3100004196,women
6615,19.2759999959,shorts,calvin klein jeans women's rinse denim short,calvin klein jeans,39.5,women
6660,11.3749999553,shorts,calvin klein jeans women's petite rinse denim short,calvin klein jeans,25.0,women
6811,9.4341203099,shorts,calvin klein jeans women's 4 inch denim short,calvin klein jeans,20.7800006866,women
6873,14.8770998194,shorts,calvin klein jeans women's boyfriend short,calvin klein jeans,28.0699996948,women
7470,35.0240001809,blazers & jackets,calvin klein jeans women's clean fitted seamed blazer,calvin klein jeans,99.5,women
7601,18.7214799251,blazers & jackets,calvin klein jeans women's moto jacket,calvin klein jeans,56.3899993896,women
7826,33.9205002358,blazers & jackets,calvin klein jeans women's cinch back jacket,calvin klein jeans,89.5,women
8436,60.2485001292,outerwear & coats,calvin klein jeans women's liquid metal moto jacket,calvin klein jeans,149.5,women
15995,36.4180000145,tops & tees,calvin klein jeans men's festival plaid woven,calvin klein jeans,69.5,men
16002,18.215999901300002,tops & tees,calvin klein jeans men's short sleeve stripe,calvin klein jeans,34.5,men
16004,15.9889999833,tops & tees,calvin klein jeans men's energy tee,calvin klein jeans,29.5,men
16006,28.6604999034,tops & tees,calvin klein jeans men's stripe with dip dye knit,calvin klein jeans,49.5,men
16014,16.3134999541,tops & tees,calvin klein jeans men's no boundary tee,calvin klein jeans,29.5,men
16048,46.1894998709,tops & tees,calvin klein jeans men's pinstripe woven,calvin klein jeans,79.5,men
16052,20.9414998982,tops & tees,calvin klein jeans men's heat of the night tee,calvin klein jeans,34.5,men
16073,15.1924999077,tops & tees,calvin klein jeans men's day dreams tee,calvin klein jeans,29.5,men
16084,25.5914998613,tops & tees,calvin klein jeans men's textured long sleeve knit top,calvin klein jeans,49.5,men
16164,19.5269999555,tops & tees,calvin klein jeans men's brave the cool tee,calvin klein jeans,34.5,men
16241,22.7124999338,tops & tees,calvin klein jeans men's triblend waffle long sleeve crew neck top,calvin klein jeans,39.5,men
16588,35.9672908702,tops & tees,calvin klein jeans men's ramble plaid shirt,calvin klein jeans,62.9900016785,men
16650,28.0664999443,tops & tees,calvin klein jeans men's hero waffle hoodie,calvin klein jeans,49.5,men
16726,28.6604999034,tops & tees,calvin klein jeans men's high twist knit top,calvin klein jeans,49.5,men
16752,21.6459999429,tops & tees,calvin klein jeans men's raglan baseball knit top,calvin klein jeans,39.5,men
17079,44.4405000284,fashion hoodies & sweatshirts,calvin klein jeans men's she holds tight hoody,calvin klein jeans,79.5,men
17232,75.7485000738,fashion hoodies & sweatshirts,calvin klein jeans men's full zip hoodie,calvin klein jeans,139.5,men
17363,44.1207797224,fashion hoodies & sweatshirts,calvin klein jeans men's cable knit cardigan,calvin klein jeans,87.8899993896,men
17888,29.1536297365,fashion hoodies & sweatshirts,calvin klein jeans men's birds eye jacket,calvin klein jeans,56.3899993896,men
18839,43.9775689583,sweaters,calvin klein jeans men's toggle cable cardigan sweater,calvin klein jeans,80.9899978638,men
18846,23.4453108125,sweaters,calvin klein jeans men's long-sleeve half-zip sweater,calvin klein jeans,49.9900016785,men
18861,30.6131407885,sweaters,calvin klein jeans men's long-sleeve military half-zip sweater,calvin klein jeans,62.9900016785,men
18868,28.6195000364,sweaters,calvin klein jeans men's lightweight yarn acid wash sweater,calvin klein jeans,59.5,men
18871,24.1064999867,sweaters,calvin klein jeans men's ribbed long-sleeve half-zip sweater,calvin klein jeans,49.5,men
18909,30.4749208755,sweaters,calvin klein jeans men's long sleeve military full zip sweater,calvin klein jeans,59.9900016785,men
18918,27.1914999131,sweaters,calvin klein jeans men's reverse stripe cardigan,calvin klein jeans,59.5,men
18956,36.3066589849,sweaters,calvin klein jeans men's crew-neck cable sweater,calvin klein jeans,67.9899978638,men
18974,33.2905000197,sweaters,calvin klein jeans men's long sleeve stand collar sweater,calvin klein jeans,69.5,men
19002,25.6948608843,sweaters,calvin klein jeans men's marled mixed long-sleeve rib sweater,calvin klein jeans,49.9900016785,men
19056,46.2674999852,sweaters,calvin klein jeans men's rib shawl cardigan,calvin klein jeans,99.5,men
19131,28.1717993947,sweaters,calvin klein jeans men's full-zip marl cable sweater,calvin klein jeans,59.9399986267,men
19229,48.3394997298,sweaters,calvin klein jeans men's airforce style long sleeve sweater,calvin klein jeans,87.8899993896,men
19815,62.7899997104,suits & sport coats,calvin klein jeans men's plaid blazer,calvin klein jeans,149.5,men
20535,42.7709999769,jeans,calvin klein jeans men's weathered rocker,calvin klein jeans,79.5,men
20619,26.828999972,jeans,calvin klein jeans men's orbit blue straight,calvin klein jeans,49.5,men
20670,25.4429999292,jeans,calvin klein jeans men's washed sky bootcut jean,calvin klein jeans,49.5,men
20751,26.1238498166,jeans,calvin klein jeans men's dark cobalt blue bootcut jean,calvin klein jeans,47.0699996948,men
20800,27.5715000015,jeans,calvin klein jeans men's relaxed straight jean,calvin klein jeans,49.5,men
20893,26.2844999692,jeans,calvin klein jeans men's deep center pops jean,calvin klein jeans,49.5,men
20937,24.1064998945,jeans,calvin klein jeans men's rivington lightweight jean,calvin klein jeans,49.5,men
