order_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
44598,shipped,m,2022-06-21 05:11:00+00:00,,2022-06-21 16:51:00+00:00,,1
44604,shipped,m,2023-11-27 08:03:00+00:00,,2023-11-27 16:40:00+00:00,,1
44606,shipped,m,2020-12-04 04:36:00+00:00,,2020-12-04 05:11:00+00:00,,1
44610,shipped,m,2021-07-11 14:06:00+00:00,,2021-07-14 13:20:00+00:00,,4
44612,shipped,m,2023-08-22 06:32:00+00:00,,2023-08-24 02:55:00+00:00,,1
44615,shipped,m,2021-02-20 15:18:00+00:00,,2021-02-20 18:20:00+00:00,,1
44622,shipped,m,2022-08-28 02:37:00+00:00,,2022-08-29 12:42:00+00:00,,1
44625,shipped,m,2023-02-18 12:28:00+00:00,,2023-02-18 23:39:00+00:00,,2
44630,shipped,m,2020-03-19 07:54:00+00:00,,2020-03-19 18:31:00+00:00,,1
44631,shipped,m,2023-08-02 07:54:00+00:00,,2023-08-03 06:53:00+00:00,,1
44636,shipped,m,2023-01-13 16:43:00+00:00,,2023-01-15 03:31:00+00:00,,1
44639,shipped,m,2023-01-18 09:06:00+00:00,,2023-01-19 00:27:00+00:00,,1
44642,shipped,m,2023-09-25 11:42:00+00:00,,2023-09-27 19:54:00+00:00,,2
44649,shipped,m,2023-10-20 07:33:00+00:00,,2023-10-22 00:31:00+00:00,,1
44652,shipped,m,2023-04-04 17:43:00+00:00,,2023-04-07 11:14:00+00:00,,4
44664,shipped,m,2024-01-01 15:33:00+00:00,,2024-01-01 17:28:00+00:00,,1
44665,shipped,m,2024-01-12 15:33:00+00:00,,2024-01-13 22:20:00+00:00,,2
44674,shipped,m,2023-12-02 02:39:00+00:00,,2023-12-04 01:46:00+00:00,,1
44681,shipped,m,2020-09-24 15:14:00+00:00,,2020-09-26 17:56:00+00:00,,1
44684,shipped,m,2022-01-17 05:17:00+00:00,,2022-01-18 20:07:00+00:00,,1
44690,shipped,m,2023-07-02 09:53:00+00:00,,2023-07-03 06:38:00+00:00,,4
44698,shipped,m,2023-09-06 12:32:00+00:00,,2023-09-07 22:45:00+00:00,,2
44700,shipped,m,2020-09-08 09:07:00+00:00,,2020-09-10 22:32:00+00:00,,1
44705,shipped,m,2023-07-10 13:02:00+00:00,,2023-07-11 20:46:00+00:00,,3
44719,shipped,m,2020-06-20 12:09:00+00:00,,2020-06-22 22:47:00+00:00,,1
44726,shipped,m,2023-05-22 04:07:00+00:00,,2023-05-23 13:14:00+00:00,,1
44727,shipped,m,2023-05-15 04:07:00+00:00,,2023-05-17 04:07:00+00:00,,2
44740,shipped,m,2019-06-22 07:00:00+00:00,,2019-06-24 18:18:00+00:00,,1
44741,shipped,m,2020-01-15 07:00:00+00:00,,2020-01-17 11:50:00+00:00,,1
44750,shipped,m,2023-11-01 11:46:00+00:00,,2023-11-03 22:43:00+00:00,,4
44751,shipped,m,2022-08-07 11:46:00+00:00,,2022-08-10 02:15:00+00:00,,1
44774,shipped,m,2022-10-11 07:26:00+00:00,,2022-10-11 14:11:00+00:00,,1
44776,shipped,m,2022-01-09 18:40:00+00:00,,2022-01-11 22:16:00+00:00,,1
44790,shipped,m,2023-11-28 08:59:00+00:00,,2023-11-30 15:33:00+00:00,,2
44794,shipped,m,2024-01-05 12:16:00+00:00,,2024-01-08 01:41:00+00:00,,1
44795,shipped,m,2022-06-05 04:47:00+00:00,,2022-06-06 00:19:00+00:00,,2
44796,shipped,m,2023-02-04 08:16:00+00:00,,2023-02-04 10:13:00+00:00,,1
44797,shipped,m,2021-03-21 08:16:00+00:00,,2021-03-23 04:46:00+00:00,,2
44798,shipped,m,2022-04-23 08:16:00+00:00,,2022-04-24 15:45:00+00:00,,1
44799,shipped,m,2023-04-10 08:16:00+00:00,,2023-04-10 23:29:00+00:00,,2
44806,shipped,m,2020-06-12 11:47:00+00:00,,2020-06-14 13:21:00+00:00,,3
44810,shipped,m,2020-03-29 15:28:00+00:00,,2020-04-01 05:00:00+00:00,,1
44811,shipped,m,2022-10-09 02:33:00+00:00,,2022-10-10 22:51:00+00:00,,1
44812,shipped,m,2022-04-07 17:35:00+00:00,,2022-04-09 02:00:00+00:00,,1
44813,shipped,m,2023-06-28 17:35:00+00:00,,2023-06-30 01:07:00+00:00,,1
44814,shipped,m,2021-01-02 01:25:00+00:00,,2021-01-02 17:37:00+00:00,,1
44816,shipped,m,2021-01-11 01:25:00+00:00,,2021-01-12 01:47:00+00:00,,2
44827,shipped,m,2023-06-26 17:19:00+00:00,,2023-06-28 00:36:00+00:00,,1
44855,shipped,m,2023-10-24 10:34:00+00:00,,2023-10-25 19:56:00+00:00,,1
44857,shipped,m,2022-11-07 12:17:00+00:00,,2022-11-07 23:36:00+00:00,,2
44862,shipped,m,2023-01-26 10:30:00+00:00,,2023-01-27 23:56:00+00:00,,1
44864,shipped,m,2022-09-15 05:48:00+00:00,,2022-09-15 07:38:00+00:00,,1
44869,shipped,m,2023-05-20 02:22:00+00:00,,2023-05-22 10:44:00+00:00,,1
44871,shipped,m,2023-07-08 12:59:00+00:00,,2023-07-10 13:54:00+00:00,,2
44880,shipped,m,2021-12-30 12:56:00+00:00,,2022-01-01 13:31:00+00:00,,1
44885,shipped,m,2023-02-03 16:44:00+00:00,,2023-02-05 16:12:00+00:00,,1
44902,shipped,m,2022-06-09 10:23:00+00:00,,2022-06-09 13:16:00+00:00,,1
44905,shipped,m,2024-01-09 14:58:00+00:00,,2024-01-11 10:20:00+00:00,,1
44906,shipped,m,2023-10-09 14:58:00+00:00,,2023-10-09 21:55:00+00:00,,1
44908,shipped,m,2023-08-01 08:15:00+00:00,,2023-08-02 03:47:00+00:00,,1
44909,shipped,m,2023-09-25 08:15:00+00:00,,2023-09-27 02:27:00+00:00,,1
44920,shipped,m,2020-03-25 03:20:00+00:00,,2020-03-26 14:37:00+00:00,,1
44921,shipped,m,2022-07-03 03:20:00+00:00,,2022-07-04 00:25:00+00:00,,4
44937,shipped,m,2023-07-06 12:40:00+00:00,,2023-07-08 15:20:00+00:00,,1
44954,shipped,m,2022-06-03 08:58:00+00:00,,2022-06-04 18:54:00+00:00,,3
44966,shipped,m,2023-01-07 14:36:00+00:00,,2023-01-07 18:09:00+00:00,,1
44983,shipped,m,2023-03-06 05:57:00+00:00,,2023-03-07 19:20:00+00:00,,3
44985,shipped,m,2021-09-27 04:05:00+00:00,,2021-09-28 12:28:00+00:00,,2
44994,shipped,m,2023-08-16 17:47:00+00:00,,2023-08-18 20:39:00+00:00,,1
44995,shipped,m,2023-10-10 17:47:00+00:00,,2023-10-12 13:39:00+00:00,,2
44997,shipped,m,2020-10-01 14:30:00+00:00,,2020-10-04 06:27:00+00:00,,3
44999,shipped,m,2022-04-09 14:34:00+00:00,,2022-04-09 22:34:00+00:00,,1
45001,shipped,m,2023-03-27 14:34:00+00:00,,2023-03-27 20:58:00+00:00,,1
45013,shipped,m,2022-12-03 07:51:00+00:00,,2022-12-05 04:37:00+00:00,,1
45022,shipped,m,2020-07-02 09:53:00+00:00,,2020-07-03 04:02:00+00:00,,2
45025,shipped,m,2022-07-07 09:53:00+00:00,,2022-07-08 22:31:00+00:00,,2
45036,shipped,m,2022-09-11 07:04:00+00:00,,2022-09-12 16:35:00+00:00,,2
45037,shipped,m,2023-09-24 06:18:00+00:00,,2023-09-26 16:02:00+00:00,,2
45044,shipped,m,2022-08-24 18:38:00+00:00,,2022-08-26 22:58:00+00:00,,1
45054,shipped,m,2022-07-04 12:09:00+00:00,,2022-07-05 23:32:00+00:00,,3
45061,shipped,m,2020-04-13 10:45:00+00:00,,2020-04-16 03:50:00+00:00,,1
45075,shipped,m,2021-04-08 00:28:00+00:00,,2021-04-10 06:46:00+00:00,,1
45084,shipped,m,2022-10-08 06:19:00+00:00,,2022-10-10 08:07:00+00:00,,2
45092,shipped,m,2022-03-28 09:43:00+00:00,,2022-03-30 17:09:00+00:00,,2
45117,shipped,m,,,,,1
45119,shipped,m,2020-08-22 03:25:00+00:00,,2020-08-24 02:22:00+00:00,,1
45122,shipped,m,2023-12-11 03:25:00+00:00,,2023-12-12 18:24:00+00:00,,1
45123,shipped,m,2022-10-27 13:41:00+00:00,,2022-10-28 20:34:00+00:00,,1
45125,shipped,m,2023-05-15 03:55:00+00:00,,2023-05-15 09:04:00+00:00,,1
45132,shipped,m,2023-06-09 07:59:00+00:00,,2023-06-10 08:57:00+00:00,,1
45133,shipped,m,2023-01-06 07:59:00+00:00,,2023-01-06 21:27:00+00:00,,1
45136,shipped,m,2020-12-26 09:47:00+00:00,,2020-12-26 10:05:00+00:00,,1
45151,shipped,m,2023-06-04 00:41:00+00:00,,2023-06-04 08:08:00+00:00,,1
45153,shipped,m,2023-09-07 14:54:00+00:00,,2023-09-10 03:12:00+00:00,,1
45156,shipped,m,2020-01-29 02:30:00+00:00,,2020-01-31 14:04:00+00:00,,2
45168,shipped,m,2022-02-21 08:25:00+00:00,,2022-02-22 22:32:00+00:00,,1
45173,shipped,m,2023-11-09 12:57:00+00:00,,2023-11-10 02:58:00+00:00,,1
45175,shipped,m,2021-06-17 12:30:00+00:00,,2021-06-19 16:56:00+00:00,,1
45184,shipped,m,2023-11-04 07:20:00+00:00,,2023-11-06 08:48:00+00:00,,1
45185,shipped,m,2024-01-15 07:20:00+00:00,,2024-01-17 09:47:00+00:00,,1
45190,shipped,m,2023-11-20 02:54:00+00:00,,2023-11-22 16:05:00+00:00,,1
45212,shipped,m,2021-11-07 16:58:00+00:00,,2021-11-08 23:02:00+00:00,,2
45234,shipped,m,2024-01-10 03:46:00+00:00,,2024-01-12 16:58:00+00:00,,1
45247,shipped,m,2023-06-07 11:03:00+00:00,,2023-06-09 06:37:00+00:00,,1
45261,shipped,m,2022-03-26 10:16:00+00:00,,2022-03-28 07:58:00+00:00,,1
45262,shipped,m,2023-04-02 06:27:00+00:00,,2023-04-02 07:10:00+00:00,,1
45264,shipped,m,,,,,2
45270,shipped,m,2020-07-15 11:42:00+00:00,,2020-07-16 01:56:00+00:00,,4
45303,shipped,m,2023-10-01 04:51:00+00:00,,2023-10-02 12:05:00+00:00,,2
45308,shipped,m,2022-10-26 05:32:00+00:00,,2022-10-26 11:34:00+00:00,,1
45310,shipped,m,2022-11-04 11:41:00+00:00,,2022-11-05 18:44:00+00:00,,1
45312,shipped,m,2023-12-20 14:26:00+00:00,,2023-12-21 03:52:00+00:00,,2
45322,shipped,m,2020-04-25 00:53:00+00:00,,2020-04-26 09:12:00+00:00,,1
45327,shipped,m,2023-12-18 17:47:00+00:00,,2023-12-20 09:06:00+00:00,,2
45330,shipped,m,2023-12-07 10:49:00+00:00,,2023-12-08 18:28:00+00:00,,1
45332,shipped,m,2023-09-21 17:43:00+00:00,,2023-09-22 01:26:00+00:00,,1
45337,shipped,m,2021-01-21 06:10:00+00:00,,2021-01-23 04:54:00+00:00,,2
45373,shipped,m,2023-11-10 00:31:00+00:00,,2023-11-10 09:11:00+00:00,,1
45377,shipped,m,2022-04-29 16:34:00+00:00,,2022-04-30 21:03:00+00:00,,1
45379,shipped,m,2022-07-13 07:50:00+00:00,,2022-07-16 07:23:00+00:00,,2
45390,shipped,m,2022-03-23 00:59:00+00:00,,2022-03-25 10:26:00+00:00,,2
45403,shipped,m,2022-11-03 04:11:00+00:00,,2022-11-04 12:54:00+00:00,,1
45411,shipped,m,2023-09-29 07:26:00+00:00,,2023-09-30 03:31:00+00:00,,1
45421,shipped,m,2022-09-04 09:31:00+00:00,,2022-09-05 19:30:00+00:00,,1
45427,shipped,m,2021-04-09 17:24:00+00:00,,2021-04-11 13:57:00+00:00,,2
45429,shipped,m,2021-05-19 17:24:00+00:00,,2021-05-22 08:33:00+00:00,,2
45436,shipped,m,2023-12-28 10:44:00+00:00,,2023-12-29 12:41:00+00:00,,1
45437,shipped,m,2023-12-07 10:44:00+00:00,,2023-12-07 14:35:00+00:00,,2
45440,shipped,m,2021-08-01 03:22:00+00:00,,2021-08-02 06:56:00+00:00,,2
45448,shipped,m,2022-11-02 16:53:00+00:00,,2022-11-03 09:01:00+00:00,,1
45450,shipped,m,2023-12-13 15:59:00+00:00,,2023-12-16 06:32:00+00:00,,1
45451,shipped,m,2023-07-18 15:59:00+00:00,,2023-07-20 23:09:00+00:00,,2
45459,shipped,m,2021-08-20 16:03:00+00:00,,2021-08-21 21:07:00+00:00,,1
45463,shipped,m,2023-10-24 05:26:00+00:00,,2023-10-26 20:37:00+00:00,,1
45473,shipped,m,2023-01-18 06:24:00+00:00,,2023-01-20 07:52:00+00:00,,2
45474,shipped,m,2020-08-02 12:59:00+00:00,,2020-08-03 06:23:00+00:00,,1
45479,shipped,m,2021-07-02 06:54:00+00:00,,2021-07-02 10:39:00+00:00,,1
45481,shipped,m,2022-05-14 08:14:00+00:00,,2022-05-16 09:01:00+00:00,,1
45486,shipped,m,2020-11-26 02:22:00+00:00,,2020-11-28 10:02:00+00:00,,1
45489,shipped,m,2024-01-11 05:50:00+00:00,,2024-01-13 10:10:00+00:00,,1
45490,shipped,m,2024-01-01 05:50:00+00:00,,2024-01-02 19:32:00+00:00,,2
45491,shipped,m,2024-01-09 05:50:00+00:00,,2024-01-10 09:34:00+00:00,,2
45500,shipped,m,2022-01-08 10:59:00+00:00,,2022-01-10 21:39:00+00:00,,3
45507,shipped,m,2023-04-02 10:07:00+00:00,,2023-04-03 04:56:00+00:00,,1
45508,shipped,m,2021-08-19 11:15:00+00:00,,2021-08-20 05:03:00+00:00,,1
45509,shipped,m,2021-06-24 11:15:00+00:00,,2021-06-25 21:53:00+00:00,,1
45510,shipped,m,2021-02-09 11:15:00+00:00,,2021-02-11 18:49:00+00:00,,2
45517,shipped,m,2020-07-27 04:05:00+00:00,,2020-07-29 19:25:00+00:00,,1
45520,shipped,m,2021-12-09 01:59:00+00:00,,2021-12-09 23:13:00+00:00,,1
45522,shipped,m,2022-10-04 17:27:00+00:00,,2022-10-06 03:46:00+00:00,,4
45527,shipped,m,2023-09-03 18:11:00+00:00,,2023-09-04 04:36:00+00:00,,1
45528,shipped,m,2023-04-09 14:38:00+00:00,,2023-04-12 03:10:00+00:00,,2
45540,shipped,m,2020-03-23 03:02:00+00:00,,2020-03-25 02:22:00+00:00,,1
45547,shipped,m,2023-11-26 03:06:00+00:00,,2023-11-28 22:27:00+00:00,,1
45548,shipped,m,2020-07-14 03:06:00+00:00,,2020-07-14 07:14:00+00:00,,1
45550,shipped,m,2023-06-10 18:38:00+00:00,,2023-06-10 23:05:00+00:00,,1
45551,shipped,m,2023-09-14 06:42:00+00:00,,2023-09-16 10:11:00+00:00,,2
45559,shipped,m,2023-11-23 07:33:00+00:00,,2023-11-23 20:25:00+00:00,,1
45560,shipped,m,2022-12-20 05:58:00+00:00,,2022-12-21 20:11:00+00:00,,1
45569,shipped,m,2023-01-14 07:29:00+00:00,,2023-01-16 16:40:00+00:00,,1
45573,shipped,m,2021-11-16 03:51:00+00:00,,2021-11-16 10:01:00+00:00,,2
45575,shipped,m,2022-06-27 18:23:00+00:00,,2022-06-29 23:51:00+00:00,,1
45576,shipped,m,2023-10-06 02:25:00+00:00,,2023-10-07 02:48:00+00:00,,2
45587,shipped,m,2020-08-26 14:07:00+00:00,,2020-08-27 22:01:00+00:00,,1
45593,shipped,m,2022-03-29 06:47:00+00:00,,2022-03-31 03:27:00+00:00,,1
45595,shipped,m,2022-04-30 15:41:00+00:00,,2022-05-01 15:43:00+00:00,,1
45598,shipped,m,2021-03-02 07:14:00+00:00,,2021-03-03 08:30:00+00:00,,1
45600,shipped,m,2023-05-26 18:10:00+00:00,,2023-05-28 15:41:00+00:00,,1
45601,shipped,m,2023-01-04 18:10:00+00:00,,2023-01-07 04:56:00+00:00,,1
45613,shipped,m,2020-01-14 09:59:00+00:00,,2020-01-17 01:59:00+00:00,,3
45614,shipped,m,2021-03-01 05:16:00+00:00,,2021-03-01 19:20:00+00:00,,1
45647,shipped,m,2022-09-02 11:49:00+00:00,,2022-09-05 11:32:00+00:00,,1
45651,shipped,m,2023-08-26 00:52:00+00:00,,2023-08-26 20:51:00+00:00,,1
45652,shipped,m,2023-03-16 00:52:00+00:00,,2023-03-18 02:42:00+00:00,,1
45655,shipped,m,2022-11-15 14:56:00+00:00,,2022-11-18 13:15:00+00:00,,1
45656,shipped,m,2022-11-13 14:56:00+00:00,,2022-11-15 17:49:00+00:00,,2
45660,shipped,m,2023-11-10 12:00:00+00:00,,2023-11-12 16:22:00+00:00,,1
45663,shipped,m,2023-06-25 06:51:00+00:00,,2023-06-27 02:24:00+00:00,,1
45665,shipped,m,2022-09-01 16:00:00+00:00,,2022-09-03 06:37:00+00:00,,1
45687,shipped,m,2023-06-08 06:11:00+00:00,,2023-06-09 13:45:00+00:00,,1
45688,shipped,m,2022-09-01 06:11:00+00:00,,2022-09-03 14:47:00+00:00,,1
45702,shipped,m,2021-09-13 14:56:00+00:00,,2021-09-16 08:47:00+00:00,,2
45709,shipped,m,2023-09-26 18:57:00+00:00,,2023-09-27 19:51:00+00:00,,1
45716,shipped,m,2024-01-12 07:22:00+00:00,,2024-01-13 15:30:00+00:00,,1
45722,shipped,m,2023-02-12 17:07:00+00:00,,2023-02-14 06:49:00+00:00,,1
45728,shipped,m,2020-03-18 06:23:00+00:00,,2020-03-19 01:01:00+00:00,,2
45738,shipped,m,2022-02-23 01:53:00+00:00,,2022-02-25 07:08:00+00:00,,1
45759,shipped,m,2020-07-27 02:33:00+00:00,,2020-07-28 21:36:00+00:00,,1
45773,shipped,m,2023-11-30 08:48:00+00:00,,2023-12-02 05:11:00+00:00,,2
45774,shipped,m,2023-12-09 08:48:00+00:00,,2023-12-10 21:37:00+00:00,,1
45784,shipped,m,2023-07-03 16:00:00+00:00,,2023-07-04 11:07:00+00:00,,1
45787,shipped,m,2019-03-06 07:40:00+00:00,,2019-03-06 12:47:00+00:00,,2
45797,shipped,m,2021-10-29 00:13:00+00:00,,2021-10-29 14:44:00+00:00,,1
45814,shipped,m,2021-01-26 00:49:00+00:00,,2021-01-26 07:10:00+00:00,,2
45825,shipped,m,2023-06-24 03:18:00+00:00,,2023-06-25 07:02:00+00:00,,2
45826,shipped,m,2024-01-03 14:49:00+00:00,,2024-01-04 02:43:00+00:00,,2
45829,shipped,m,2021-03-02 14:56:00+00:00,,2021-03-04 07:44:00+00:00,,4
45830,shipped,m,2021-12-05 14:56:00+00:00,,2021-12-08 13:44:00+00:00,,1
45834,shipped,m,2023-11-10 07:39:00+00:00,,2023-11-12 11:33:00+00:00,,1
45845,shipped,m,2023-08-29 10:35:00+00:00,,2023-09-01 05:51:00+00:00,,1
45849,shipped,m,2023-12-28 17:55:00+00:00,,2023-12-29 10:23:00+00:00,,1
45855,shipped,m,2022-06-20 10:20:00+00:00,,2022-06-22 19:35:00+00:00,,1
45869,shipped,m,2021-08-16 08:11:00+00:00,,2021-08-18 01:47:00+00:00,,1
45881,shipped,m,2023-09-30 07:47:00+00:00,,2023-09-30 16:23:00+00:00,,1
45890,shipped,m,2023-09-13 10:35:00+00:00,,2023-09-13 16:23:00+00:00,,1
45896,shipped,m,2022-08-20 12:38:00+00:00,,2022-08-23 01:52:00+00:00,,1
45902,shipped,m,2023-03-15 00:53:00+00:00,,2023-03-16 21:02:00+00:00,,3
45905,shipped,m,2021-10-06 13:09:00+00:00,,2021-10-07 08:58:00+00:00,,3
45912,shipped,m,2023-07-02 02:47:00+00:00,,2023-07-02 20:38:00+00:00,,1
45916,shipped,m,2023-02-13 06:59:00+00:00,,2023-02-13 17:29:00+00:00,,1
45942,shipped,m,2023-05-14 15:58:00+00:00,,2023-05-15 19:08:00+00:00,,1
45951,shipped,m,2023-07-13 18:45:00+00:00,,2023-07-14 21:19:00+00:00,,4
45952,shipped,m,2023-01-16 09:14:00+00:00,,2023-01-16 18:28:00+00:00,,1
45953,shipped,m,2022-11-01 11:01:00+00:00,,2022-11-02 12:44:00+00:00,,1
45976,shipped,m,2021-11-27 02:23:00+00:00,,2021-11-29 01:49:00+00:00,,1
45977,shipped,m,2022-08-28 02:23:00+00:00,,2022-08-30 00:28:00+00:00,,1
45986,shipped,m,2023-09-27 15:57:00+00:00,,2023-09-30 01:50:00+00:00,,1
45993,shipped,m,2023-12-31 08:48:00+00:00,,2024-01-02 05:47:00+00:00,,1
45994,shipped,m,2024-01-03 08:48:00+00:00,,2024-01-03 18:31:00+00:00,,1
45997,shipped,m,2022-07-07 02:14:00+00:00,,2022-07-10 01:32:00+00:00,,1
46007,shipped,m,2022-11-10 10:10:00+00:00,,2022-11-11 16:04:00+00:00,,2
46016,shipped,m,2023-09-06 10:32:00+00:00,,2023-09-08 07:01:00+00:00,,1
46032,shipped,m,2022-11-15 02:24:00+00:00,,2022-11-17 07:04:00+00:00,,2
46033,shipped,m,2022-09-24 02:24:00+00:00,,2022-09-26 05:54:00+00:00,,3
46036,shipped,m,2023-10-15 04:17:00+00:00,,2023-10-15 18:09:00+00:00,,1
46057,shipped,m,2019-07-08 13:40:00+00:00,,2019-07-10 12:01:00+00:00,,2
46058,shipped,m,2020-10-13 13:40:00+00:00,,2020-10-13 15:39:00+00:00,,1
46067,shipped,m,2021-11-10 00:37:00+00:00,,2021-11-10 05:36:00+00:00,,1
46106,shipped,m,2023-01-21 13:29:00+00:00,,2023-01-22 19:40:00+00:00,,1
46108,shipped,m,2021-06-25 04:32:00+00:00,,2021-06-25 12:55:00+00:00,,1
46112,shipped,m,2022-03-12 08:30:00+00:00,,2022-03-14 23:09:00+00:00,,1
46125,shipped,m,2024-01-12 10:35:00+00:00,,2024-01-13 08:47:00+00:00,,3
46126,shipped,m,2023-11-27 10:35:00+00:00,,2023-11-28 14:15:00+00:00,,1
46127,shipped,m,2023-11-25 10:35:00+00:00,,2023-11-27 15:38:00+00:00,,1
46136,shipped,m,2021-11-26 07:47:00+00:00,,2021-11-29 05:17:00+00:00,,2
46142,shipped,m,2019-09-30 11:32:00+00:00,,2019-09-30 11:32:00+00:00,,2
46145,shipped,m,2023-12-28 16:05:00+00:00,,2023-12-30 05:15:00+00:00,,1
46149,shipped,m,2020-10-06 01:24:00+00:00,,2020-10-07 20:33:00+00:00,,1
46160,shipped,m,2021-12-16 01:17:00+00:00,,2021-12-17 12:26:00+00:00,,1
46162,shipped,m,2021-01-01 01:17:00+00:00,,2021-01-03 20:40:00+00:00,,1
46163,shipped,m,2021-06-21 00:01:00+00:00,,2021-06-21 23:03:00+00:00,,2
46171,shipped,m,2023-05-23 05:20:00+00:00,,2023-05-24 05:43:00+00:00,,1
46175,shipped,m,2021-12-24 09:08:00+00:00,,2021-12-25 23:06:00+00:00,,1
46178,shipped,m,2022-08-14 18:52:00+00:00,,2022-08-16 13:17:00+00:00,,1
46179,shipped,m,2021-03-23 18:52:00+00:00,,2021-03-25 10:23:00+00:00,,1
46180,shipped,m,2023-10-14 13:47:00+00:00,,2023-10-17 03:34:00+00:00,,1
46181,shipped,m,2021-10-12 05:48:00+00:00,,2021-10-13 23:02:00+00:00,,1
46185,shipped,m,2023-02-10 01:52:00+00:00,,2023-02-12 05:10:00+00:00,,2
46187,shipped,m,2021-04-07 15:37:00+00:00,,2021-04-08 13:44:00+00:00,,1
46222,shipped,m,2022-08-31 12:14:00+00:00,,2022-09-02 01:59:00+00:00,,1
46223,shipped,m,2023-10-13 12:14:00+00:00,,2023-10-15 14:35:00+00:00,,1
46231,shipped,m,2022-09-24 16:52:00+00:00,,2022-09-27 14:06:00+00:00,,1
46232,shipped,m,2021-08-07 07:19:00+00:00,,2021-08-08 21:35:00+00:00,,2
46235,shipped,m,2023-05-23 18:02:00+00:00,,2023-05-25 08:20:00+00:00,,1
46236,shipped,m,2022-05-28 18:02:00+00:00,,2022-05-30 11:52:00+00:00,,1
46251,shipped,m,2023-07-03 10:46:00+00:00,,2023-07-04 06:50:00+00:00,,2
46252,shipped,m,2022-04-03 10:46:00+00:00,,2022-04-04 18:09:00+00:00,,2
46259,shipped,m,2023-10-03 02:12:00+00:00,,2023-10-04 02:32:00+00:00,,1
46265,shipped,m,2023-09-04 09:00:00+00:00,,2023-09-06 07:23:00+00:00,,3
46272,shipped,m,2019-06-25 06:23:00+00:00,,2019-06-27 22:49:00+00:00,,1
46286,shipped,m,2022-05-29 17:08:00+00:00,,2022-05-30 16:26:00+00:00,,1
46288,shipped,m,2023-07-26 17:08:00+00:00,,2023-07-26 17:32:00+00:00,,2
46290,shipped,m,2022-12-09 10:37:00+00:00,,2022-12-09 17:19:00+00:00,,1
46299,shipped,m,2020-07-15 02:33:00+00:00,,2020-07-17 09:47:00+00:00,,2
46302,shipped,m,2023-05-18 09:20:00+00:00,,2023-05-18 11:18:00+00:00,,4
46318,shipped,m,2020-07-07 01:33:00+00:00,,2020-07-09 09:04:00+00:00,,1
46319,shipped,m,2023-11-07 03:16:00+00:00,,2023-11-07 21:23:00+00:00,,2
46320,shipped,m,2022-06-19 04:35:00+00:00,,2022-06-21 02:42:00+00:00,,1
46334,shipped,m,2021-07-20 10:05:00+00:00,,2021-07-20 21:34:00+00:00,,1
46341,shipped,m,2023-10-27 17:23:00+00:00,,2023-10-27 22:09:00+00:00,,1
46350,shipped,m,2023-12-21 01:16:00+00:00,,2023-12-23 03:18:00+00:00,,1
46358,shipped,m,2023-11-03 10:15:00+00:00,,2023-11-05 19:02:00+00:00,,1
46359,shipped,m,2023-11-27 10:15:00+00:00,,2023-11-27 22:14:00+00:00,,1
46371,shipped,m,2022-05-13 13:38:00+00:00,,2022-05-13 22:22:00+00:00,,1
46372,shipped,m,2023-11-03 13:38:00+00:00,,2023-11-04 21:49:00+00:00,,2
46374,shipped,m,2022-01-11 16:27:00+00:00,,2022-01-13 13:29:00+00:00,,1
46376,shipped,m,2021-01-02 01:18:00+00:00,,2021-01-03 03:34:00+00:00,,2
46378,shipped,m,2023-10-09 06:18:00+00:00,,2023-10-11 00:17:00+00:00,,2
46393,shipped,m,2023-02-15 15:56:00+00:00,,2023-02-18 03:46:00+00:00,,1
46398,shipped,m,2023-01-06 16:30:00+00:00,,2023-01-08 03:13:00+00:00,,1
46413,shipped,m,2021-06-29 08:50:00+00:00,,2021-07-01 04:28:00+00:00,,1
46414,shipped,m,2021-12-06 00:10:00+00:00,,2021-12-07 09:43:00+00:00,,1
46419,shipped,m,2023-11-20 14:40:00+00:00,,2023-11-22 20:05:00+00:00,,1
46433,shipped,m,2021-06-08 02:51:00+00:00,,2021-06-08 16:11:00+00:00,,1
46436,shipped,m,2019-10-12 15:18:00+00:00,,2019-10-12 19:47:00+00:00,,1
46461,shipped,m,2022-05-05 03:14:00+00:00,,2022-05-06 00:29:00+00:00,,1
46471,shipped,m,2022-05-24 16:45:00+00:00,,2022-05-26 22:05:00+00:00,,2
46474,shipped,m,2023-05-13 18:48:00+00:00,,2023-05-16 05:47:00+00:00,,3
46475,shipped,m,2023-07-18 14:36:00+00:00,,2023-07-18 17:37:00+00:00,,1
46476,shipped,m,2023-02-20 10:51:00+00:00,,2023-02-21 15:02:00+00:00,,1
46485,shipped,m,2024-01-05 04:07:00+00:00,,2024-01-05 05:05:00+00:00,,1
46490,shipped,m,2022-05-07 12:27:00+00:00,,2022-05-09 06:25:00+00:00,,2
46494,shipped,m,2023-08-16 15:14:00+00:00,,2023-08-17 20:00:00+00:00,,1
46512,shipped,m,2023-10-25 04:35:00+00:00,,2023-10-26 09:31:00+00:00,,1
46516,shipped,m,2022-10-13 02:25:00+00:00,,2022-10-14 01:19:00+00:00,,1
46532,shipped,m,2021-03-23 01:38:00+00:00,,2021-03-23 16:18:00+00:00,,1
46546,shipped,m,2020-12-10 08:27:00+00:00,,2020-12-10 16:00:00+00:00,,1
46547,shipped,m,2023-04-17 16:09:00+00:00,,2023-04-18 19:09:00+00:00,,2
