id,order_id,product_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
165494,113993,19890,shipped,2022-09-01 04:41:57+00:00,2022-09-01 10:20:00+00:00,,,99.98999786376952
165766,114180,23657,shipped,2023-12-28 22:02:51+00:00,2023-12-31 23:59:00+00:00,,,99.98999786376952
166327,114568,20006,shipped,2023-12-19 04:45:39+00:00,2023-12-21 20:16:00+00:00,,,99.98999786376952
166643,114780,24308,shipped,2022-08-13 10:53:04+00:00,2022-08-13 13:26:00+00:00,,,99.98999786376952
166768,114871,8519,shipped,2022-10-14 09:44:55+00:00,2022-10-15 21:43:00+00:00,,,99.98999786376952
168780,116259,19890,shipped,2023-12-15 06:39:09+00:00,2023-12-17 03:35:00+00:00,,,99.98999786376952
169034,116430,3638,shipped,2022-04-03 14:57:54+00:00,2022-04-03 01:40:00+00:00,,,99.98999786376952
169846,116982,9511,shipped,2022-09-03 04:38:36+00:00,2022-09-06 02:55:00+00:00,,,99.98999786376952
169896,117017,23657,shipped,2022-11-12 22:23:18+00:00,2022-11-11 20:24:00+00:00,,,99.98999786376952
170867,117658,23682,shipped,2023-04-02 10:55:07+00:00,2023-04-05 10:26:00+00:00,,,99.98999786376952
171452,118055,19871,shipped,2023-12-24 07:09:59+00:00,2023-12-24 22:39:00+00:00,,,99.98999786376952
171545,118121,19934,shipped,2020-05-08 13:53:42+00:00,2020-05-07 13:00:00+00:00,,,99.98999786376952
172244,118592,19890,shipped,2020-08-21 07:09:29+00:00,2020-08-21 02:23:00+00:00,,,99.98999786376952
173463,119422,19891,shipped,2023-04-01 22:48:17+00:00,2023-04-03 06:24:00+00:00,,,99.98999786376952
174992,120503,3329,shipped,2021-02-22 10:50:35+00:00,2021-02-23 01:48:00+00:00,,,99.98999786376952
175254,120692,23682,shipped,2023-07-15 14:03:42+00:00,2023-07-13 00:31:00+00:00,,,99.98999786376952
175970,121195,3991,shipped,2023-09-11 13:42:04+00:00,2023-09-13 13:40:00+00:00,,,99.98999786376952
177227,122070,8819,shipped,2022-03-09 11:22:29+00:00,2022-03-07 21:03:00+00:00,,,99.98999786376952
177730,122424,3433,shipped,2023-07-21 17:52:57+00:00,2023-07-22 12:30:00+00:00,,,99.98999786376952
177987,122598,20299,shipped,2023-04-07 02:06:38+00:00,2023-04-09 21:14:00+00:00,,,99.98999786376952
178796,123153,19914,shipped,,,,,99.98999786376952
180902,124621,2119,shipped,2022-07-09 11:43:53+00:00,2022-07-09 15:05:00+00:00,,,99.98999786376952
181138,124788,19890,shipped,2023-11-01 04:44:44+00:00,2023-10-29 12:10:00+00:00,,,99.98999786376952
181692,125181,8819,shipped,2022-11-23 01:54:45+00:00,2022-11-21 07:28:00+00:00,,,99.98999786376952
5343,3696,14822,cancelled,2021-06-15 23:35:42+00:00,,,,100.0
7059,4892,28373,cancelled,2023-04-30 14:49:26+00:00,,,,100.0
8822,6099,8824,cancelled,2021-11-13 13:51:16+00:00,,,,100.0
13136,9112,8824,cancelled,2023-06-19 04:05:51+00:00,,,,100.0
15883,10985,12021,cancelled,,,,,100.0
19552,13533,24329,cancelled,2023-10-27 23:04:28+00:00,,,,100.0
20021,13871,11938,cancelled,2023-08-05 13:00:19+00:00,,,,100.0
20772,14394,17162,cancelled,2021-03-07 06:22:28+00:00,,,,100.0
24645,17049,17269,cancelled,2022-07-07 03:31:35+00:00,,,,100.0
27749,19179,28373,cancelled,,,,,100.0
35634,24529,27298,cancelled,2022-08-12 15:48:38+00:00,,,,100.0
39033,26886,8784,cancelled,2022-06-15 07:44:08+00:00,,,,100.0
40970,28185,27135,cancelled,2021-12-24 04:59:39+00:00,,,,100.0
41398,28478,28373,cancelled,2021-07-05 07:36:43+00:00,,,,100.0
44294,30488,8465,cancelled,2023-05-25 05:54:41+00:00,,,,100.0
47802,32896,28542,cancelled,2023-09-10 15:03:39+00:00,,,,100.0
48840,33591,20874,cancelled,2022-11-27 06:02:56+00:00,,,,100.0
60212,41463,19193,cancelled,2022-03-30 03:07:07+00:00,,,,100.0
65391,44987,28502,cancelled,2023-10-02 01:01:54+00:00,,,,100.0
69513,47802,11993,cancelled,2021-06-07 13:08:22+00:00,,,,100.0
74313,51148,13752,cancelled,2022-01-29 23:13:58+00:00,,,,100.0
78121,53727,8529,cancelled,2022-05-30 05:41:26+00:00,,,,100.0
83184,57234,19358,cancelled,2024-01-15 16:00:14+00:00,,,,100.0
97996,67454,12152,cancelled,2023-06-11 10:37:09+00:00,,,,100.0
100578,69236,8337,cancelled,2022-06-13 18:35:41+00:00,,,,100.0
108774,74954,8337,cancelled,2024-01-07 06:24:53+00:00,,,,100.0
109329,75333,28373,cancelled,2023-08-28 15:31:14+00:00,,,,100.0
112128,77269,19193,cancelled,2023-05-14 14:42:27+00:00,,,,100.0
112761,77704,8337,cancelled,2020-03-12 01:29:24+00:00,,,,100.0
118164,81385,24329,cancelled,2022-10-21 14:48:16+00:00,,,,100.0
118349,81514,19358,cancelled,2023-11-27 00:33:58+00:00,,,,100.0
118963,81940,8543,cancelled,2022-08-16 11:52:37+00:00,,,,100.0
121473,83651,28502,cancelled,2022-12-03 23:07:46+00:00,,,,100.0
123743,85205,19358,cancelled,2022-10-28 10:57:34+00:00,,,,100.0
125101,86161,17809,cancelled,2023-12-09 11:16:16+00:00,,,,100.0
130351,89757,8708,cancelled,2023-12-28 02:23:04+00:00,,,,100.0
131652,90629,1080,cancelled,2022-01-25 16:19:51+00:00,,,,100.0
137317,94534,17162,cancelled,2023-11-01 11:50:01+00:00,,,,100.0
141367,97306,2865,cancelled,2020-12-24 23:46:44+00:00,,,,100.0
150545,103670,28252,cancelled,2024-01-13 06:24:43+00:00,,,,100.0
156059,107448,28542,cancelled,2021-05-26 11:42:02+00:00,,,,100.0
157354,108337,19634,cancelled,2019-10-29 07:20:49+00:00,,,,100.0
159203,109634,11938,cancelled,2020-09-05 00:41:47+00:00,,,,100.0
162734,112088,8337,cancelled,2021-08-06 13:38:52+00:00,,,,100.0
163157,112375,27135,cancelled,2023-09-30 10:58:28+00:00,,,,100.0
168878,116324,11993,cancelled,2022-05-03 15:23:06+00:00,,,,100.0
175500,120869,24329,cancelled,2023-10-04 02:16:05+00:00,,,,100.0
175590,120924,13345,cancelled,2023-09-16 08:47:44+00:00,,,,100.0
178263,122788,23915,cancelled,2023-06-15 09:41:34+00:00,,,,100.0
180134,124081,8509,cancelled,2021-12-10 14:02:11+00:00,,,,100.0
180789,124535,17162,cancelled,2021-08-16 21:52:14+00:00,,,,100.0
646,436,8640,complete,2023-05-25 05:44:29+00:00,2023-05-24 11:55:00+00:00,2023-05-24 22:13:00+00:00,,100.0
5298,3667,13345,complete,2022-07-03 12:46:56+00:00,2022-07-05 13:10:00+00:00,2022-07-06 15:31:00+00:00,,100.0
6610,4582,8465,complete,2020-08-24 10:35:33+00:00,2020-08-24 08:23:00+00:00,2020-08-26 05:15:00+00:00,,100.0
8871,6136,1295,complete,2022-02-17 01:06:06+00:00,2022-02-17 18:11:00+00:00,2022-02-21 03:26:00+00:00,,100.0
9008,6230,12156,complete,2023-06-14 15:06:01+00:00,2023-06-14 22:52:00+00:00,2023-06-18 19:09:00+00:00,,100.0
9264,6405,11938,complete,,,,,100.0
10702,7375,13345,complete,2023-12-31 10:07:33+00:00,2023-12-30 11:25:00+00:00,2024-01-03 17:09:00+00:00,,100.0
10918,7527,24164,complete,2022-06-15 23:59:11+00:00,2022-06-16 21:48:00+00:00,2022-06-17 19:14:00+00:00,,100.0
11262,7775,23861,complete,2023-06-07 17:55:51+00:00,2023-06-07 00:20:00+00:00,2023-06-07 09:43:00+00:00,,100.0
11595,8012,15068,complete,2020-07-22 07:52:41+00:00,2020-07-25 05:43:00+00:00,2020-07-25 14:05:00+00:00,,100.0
11621,8029,8529,complete,2021-12-09 07:36:17+00:00,2021-12-10 22:18:00+00:00,2021-12-11 21:30:00+00:00,,100.0
11880,8213,28542,complete,2022-09-17 02:51:23+00:00,2022-09-19 19:51:00+00:00,2022-09-23 10:38:00+00:00,,100.0
12186,8438,27571,complete,,,,,100.0
13258,9192,28252,complete,2022-04-01 05:23:24+00:00,2022-04-03 00:15:00+00:00,2022-04-04 23:30:00+00:00,,100.0
16947,11731,12069,complete,2020-07-24 16:00:26+00:00,2020-07-25 19:11:00+00:00,2020-07-28 08:32:00+00:00,,100.0
22797,15773,23967,complete,2023-07-21 14:33:54+00:00,2023-07-23 11:00:00+00:00,2023-07-27 00:27:00+00:00,,100.0
23662,16373,13345,complete,2023-09-26 17:23:02+00:00,2023-09-28 08:10:00+00:00,2023-09-28 17:54:00+00:00,,100.0
25705,17787,8784,complete,2022-10-09 12:17:31+00:00,2022-10-10 11:51:00+00:00,2022-10-11 20:25:00+00:00,,100.0
27865,19263,13752,complete,2021-11-07 11:20:02+00:00,2021-11-09 18:43:00+00:00,2021-11-10 12:15:00+00:00,,100.0
30266,20915,1295,complete,2022-09-01 04:17:13+00:00,2022-09-02 16:51:00+00:00,2022-09-04 18:14:00+00:00,,100.0
30993,21401,14089,complete,2022-03-05 21:01:52+00:00,2022-03-06 21:56:00+00:00,2022-03-09 16:31:00+00:00,,100.0
31860,21993,27571,complete,2023-12-15 02:43:27+00:00,2023-12-17 19:52:00+00:00,2023-12-21 05:53:00+00:00,,100.0
33740,23255,14822,complete,2023-03-18 17:43:41+00:00,2023-03-19 01:21:00+00:00,2023-03-19 05:44:00+00:00,,100.0
33755,23263,17269,complete,2023-03-04 08:29:47+00:00,2023-03-05 02:00:00+00:00,2023-03-08 03:20:00+00:00,,100.0
35334,24326,19634,complete,2023-06-08 09:22:28+00:00,2023-06-10 20:26:00+00:00,2023-06-12 07:05:00+00:00,,100.0
36925,25421,27571,complete,2021-03-02 18:23:07+00:00,2021-03-03 07:13:00+00:00,2021-03-06 20:09:00+00:00,,100.0
37233,25642,8509,complete,2023-11-18 23:14:33+00:00,2023-11-20 02:21:00+00:00,2023-11-22 15:18:00+00:00,,100.0
39093,26927,8509,complete,2023-11-04 02:00:03+00:00,2023-11-06 05:55:00+00:00,2023-11-10 09:14:00+00:00,,100.0
42089,28973,8337,complete,2023-01-13 15:12:00+00:00,2023-01-13 08:47:00+00:00,2023-01-14 07:12:00+00:00,,100.0
43953,30250,12143,complete,2021-06-30 22:37:49+00:00,2021-06-27 03:54:00+00:00,2021-07-01 22:57:00+00:00,,100.0
46034,31681,11993,complete,2020-03-26 17:24:26+00:00,2020-03-28 23:45:00+00:00,2020-03-31 07:10:00+00:00,,100.0
46661,32122,17809,complete,2023-02-28 05:07:11+00:00,2023-02-27 15:27:00+00:00,2023-03-04 02:35:00+00:00,,100.0
48034,33045,19634,complete,2023-05-12 15:09:38+00:00,2023-05-10 15:09:00+00:00,2023-05-14 06:38:00+00:00,,100.0
48423,33311,27298,complete,2020-06-15 01:23:39+00:00,2020-06-18 03:32:00+00:00,2020-06-20 13:39:00+00:00,,100.0
49052,33740,12069,complete,2021-06-06 00:02:23+00:00,2021-06-06 18:17:00+00:00,2021-06-10 06:41:00+00:00,,100.0
50048,34421,19358,complete,2023-12-24 03:57:55+00:00,2023-12-22 18:47:00+00:00,2023-12-23 08:17:00+00:00,,100.0
50407,34682,8428,complete,2022-08-18 23:50:51+00:00,2022-08-20 00:41:00+00:00,2022-08-22 06:34:00+00:00,,100.0
52365,35987,12156,complete,2022-03-23 10:01:02+00:00,2022-03-21 13:17:00+00:00,2022-03-21 17:09:00+00:00,,100.0
52405,36012,18933,complete,2023-12-21 09:20:30+00:00,2023-12-23 15:11:00+00:00,2023-12-24 16:42:00+00:00,,100.0
52707,36232,12149,complete,2023-10-03 05:48:25+00:00,2023-10-03 20:56:00+00:00,2023-10-05 17:01:00+00:00,,100.0
54780,37678,2690,complete,2019-05-30 05:21:02+00:00,2019-05-28 10:18:00+00:00,2019-06-02 07:18:00+00:00,,100.0
57548,39620,1080,complete,2022-03-02 06:29:01+00:00,2022-03-03 21:00:00+00:00,2022-03-03 23:15:00+00:00,,100.0
58342,40176,12152,complete,2023-07-06 09:11:51+00:00,2023-07-06 19:11:00+00:00,2023-07-07 17:41:00+00:00,,100.0
59336,40876,15068,complete,2022-10-30 05:53:51+00:00,2022-10-30 17:25:00+00:00,2022-10-31 22:08:00+00:00,,100.0
66246,45586,18933,complete,2023-12-24 13:47:19+00:00,2023-12-27 01:05:00+00:00,2023-12-27 07:36:00+00:00,,100.0
67508,46439,11993,complete,2021-09-07 08:52:24+00:00,2021-09-08 15:23:00+00:00,2021-09-11 22:47:00+00:00,,100.0
69892,48057,12069,complete,2023-08-03 06:10:34+00:00,2023-08-04 07:28:00+00:00,2023-08-06 18:00:00+00:00,,100.0
70423,48418,8708,complete,2023-07-24 05:19:12+00:00,2023-07-23 01:22:00+00:00,2023-07-27 18:06:00+00:00,,100.0
71661,49290,2865,complete,2023-06-23 22:38:11+00:00,2023-06-24 16:33:00+00:00,2023-06-29 00:23:00+00:00,,100.0
72106,49594,15515,complete,2023-06-04 02:52:35+00:00,2023-06-04 14:39:00+00:00,2023-06-05 23:52:00+00:00,,100.0
72782,50063,12156,complete,2023-07-22 11:25:33+00:00,2023-07-22 23:34:00+00:00,2023-07-26 04:51:00+00:00,,100.0
72937,50178,17269,complete,2021-12-02 07:23:42+00:00,2021-12-02 22:26:00+00:00,2021-12-03 08:40:00+00:00,,100.0
73588,50639,12069,complete,2022-10-22 01:01:05+00:00,2022-10-23 21:47:00+00:00,2022-10-25 23:42:00+00:00,,100.0
75815,52181,15053,complete,2022-07-15 02:36:39+00:00,2022-07-16 06:47:00+00:00,2022-07-20 05:17:00+00:00,,100.0
80686,55517,23861,complete,2022-03-19 15:19:52+00:00,2022-03-20 02:14:00+00:00,2022-03-22 09:57:00+00:00,,100.0
81123,55820,28373,complete,2023-01-21 03:58:46+00:00,2023-01-21 13:54:00+00:00,2023-01-26 10:14:00+00:00,,100.0
82423,56695,12021,complete,,,,,100.0
82441,56709,12021,complete,2021-04-10 10:19:05+00:00,2021-04-11 04:20:00+00:00,2021-04-15 01:12:00+00:00,,100.0
89223,61382,27571,complete,2023-11-02 11:29:31+00:00,2023-11-04 08:11:00+00:00,2023-11-06 18:34:00+00:00,,100.0
91593,63015,17269,complete,2022-01-28 07:29:45+00:00,2022-01-29 06:17:00+00:00,2022-02-02 10:11:00+00:00,,100.0
94759,65171,1485,complete,2023-12-08 04:15:30+00:00,2023-12-09 06:46:00+00:00,2023-12-11 15:37:00+00:00,,100.0
95801,65904,23861,complete,2022-09-25 06:14:56+00:00,2022-09-23 01:16:00+00:00,2022-09-26 19:55:00+00:00,,100.0
96019,66052,19193,complete,2023-06-01 18:26:47+00:00,2023-06-03 00:48:00+00:00,2023-06-04 22:30:00+00:00,,100.0
98311,67665,15068,complete,2024-01-12 02:10:28+00:00,2024-01-14 07:13:00+00:00,2024-01-15 07:05:00+00:00,,100.0
101831,70114,28252,complete,2023-11-01 04:57:47+00:00,2023-10-31 10:04:00+00:00,2023-10-31 21:47:00+00:00,,100.0
101835,70116,27571,complete,2022-03-03 14:55:08+00:00,2022-02-28 18:19:00+00:00,2022-03-01 02:04:00+00:00,,100.0
101905,70165,10634,complete,2021-06-12 09:10:57+00:00,2021-06-12 10:39:00+00:00,2021-06-16 11:21:00+00:00,,100.0
102919,70865,10634,complete,2023-03-21 09:26:50+00:00,2023-03-22 15:55:00+00:00,2023-03-25 23:38:00+00:00,,100.0
103371,71183,7442,complete,2024-01-02 16:48:42+00:00,2024-01-03 03:12:00+00:00,2024-01-05 22:59:00+00:00,,100.0
105117,72412,19358,complete,,,,,100.0
110330,76013,19193,complete,2022-05-20 00:18:55+00:00,2022-05-21 05:33:00+00:00,2022-05-22 08:54:00+00:00,,100.0
112496,77527,8613,complete,2023-02-03 03:28:56+00:00,2023-02-05 06:35:00+00:00,2023-02-09 09:32:00+00:00,,100.0
118833,81848,17162,complete,2023-10-23 05:32:06+00:00,2023-10-23 22:14:00+00:00,2023-10-25 00:31:00+00:00,,100.0
118922,81909,13752,complete,2023-11-18 12:04:37+00:00,2023-11-19 18:37:00+00:00,2023-11-24 09:47:00+00:00,,100.0
128228,88303,15515,complete,2023-10-26 05:01:52+00:00,2023-10-26 18:34:00+00:00,2023-10-29 23:14:00+00:00,,100.0
129171,88953,28542,complete,2023-02-03 14:42:21+00:00,2023-02-04 10:04:00+00:00,2023-02-07 02:50:00+00:00,,100.0
130077,89569,12156,complete,2023-12-01 13:39:16+00:00,2023-12-01 14:51:00+00:00,2023-12-05 04:43:00+00:00,,100.0
132416,91126,8784,complete,2023-08-21 13:57:58+00:00,2023-08-22 06:37:00+00:00,2023-08-27 04:43:00+00:00,,100.0
134725,92722,27298,complete,2023-12-22 15:15:23+00:00,2023-12-23 11:47:00+00:00,2023-12-23 18:12:00+00:00,,100.0
135635,93360,27571,complete,2023-08-12 00:29:30+00:00,2023-08-14 18:31:00+00:00,2023-08-18 07:50:00+00:00,,100.0
143153,98556,28373,complete,2022-04-08 03:01:17+00:00,2022-04-10 17:16:00+00:00,2022-04-11 10:17:00+00:00,,100.0
143392,98720,27298,complete,2019-07-01 07:53:12+00:00,2019-07-02 14:59:00+00:00,2019-07-03 17:30:00+00:00,,100.0
143552,98832,8784,complete,2023-01-27 12:43:29+00:00,2023-01-27 21:33:00+00:00,2023-02-01 01:04:00+00:00,,100.0
144479,99477,12152,complete,2023-12-29 03:39:58+00:00,2023-12-30 20:10:00+00:00,2024-01-02 09:52:00+00:00,,100.0
146337,100765,20874,complete,2023-05-18 11:14:08+00:00,2023-05-20 07:13:00+00:00,2023-05-22 18:18:00+00:00,,100.0
148063,101953,20874,complete,2020-09-09 00:02:19+00:00,2020-09-08 16:15:00+00:00,2020-09-12 21:32:00+00:00,,100.0
148418,102192,23915,complete,2023-04-30 12:03:37+00:00,2023-05-02 18:09:00+00:00,2023-05-03 09:25:00+00:00,,100.0
149712,103092,8543,complete,2021-04-26 15:23:49+00:00,2021-04-29 00:43:00+00:00,2021-04-29 13:57:00+00:00,,100.0
151600,104386,20874,complete,2023-02-09 17:44:10+00:00,2023-02-08 10:27:00+00:00,2023-02-12 12:52:00+00:00,,100.0
153654,105809,20874,complete,2021-10-12 04:57:52+00:00,2021-10-11 15:38:00+00:00,2021-10-12 21:09:00+00:00,,100.0
155258,106906,8509,complete,2021-12-17 23:21:48+00:00,2021-12-19 08:29:00+00:00,2021-12-22 02:23:00+00:00,,100.0
159140,109588,28373,complete,2023-11-16 10:49:48+00:00,2023-11-18 00:54:00+00:00,2023-11-19 02:44:00+00:00,,100.0
160378,110475,1080,complete,,,,,100.0
162161,111681,8529,complete,2021-05-28 13:25:26+00:00,2021-05-31 03:50:00+00:00,2021-06-02 03:30:00+00:00,,100.0
164264,113150,15053,complete,2020-08-24 16:16:43+00:00,2020-08-24 21:59:00+00:00,2020-08-27 23:43:00+00:00,,100.0
170566,117464,8465,complete,2024-01-02 07:35:46+00:00,2023-12-30 22:21:00+00:00,2023-12-31 23:44:00+00:00,,100.0
170895,117679,1080,complete,2023-04-24 12:38:50+00:00,2023-04-23 17:21:00+00:00,2023-04-27 16:06:00+00:00,,100.0
174337,120049,28502,complete,2023-03-25 03:35:39+00:00,2023-03-25 05:00:00+00:00,2023-03-25 15:43:00+00:00,,100.0
175366,120778,11933,complete,2023-09-01 06:49:50+00:00,2023-08-30 12:36:00+00:00,2023-09-04 03:58:00+00:00,,100.0
177473,122248,28542,complete,2023-11-05 04:32:19+00:00,2023-11-03 06:36:00+00:00,2023-11-04 07:00:00+00:00,,100.0
177872,122517,18933,complete,2021-03-31 04:44:22+00:00,2021-04-01 01:54:00+00:00,2021-04-01 19:20:00+00:00,,100.0
33,20,15053,processing,,,,,100.0
3091,2130,17485,processing,2023-05-10 15:37:43+00:00,,,,100.0
9003,6226,27571,processing,2023-05-03 15:16:40+00:00,,,,100.0
11567,7990,27135,processing,,,,,100.0
12038,8331,12021,processing,2022-11-28 23:26:20+00:00,,,,100.0
20776,14398,14089,processing,2022-07-27 12:30:50+00:00,,,,100.0
22336,15464,12069,processing,2023-06-07 02:43:04+00:00,,,,100.0
23931,16559,19193,processing,2023-12-09 03:10:56+00:00,,,,100.0
25275,17489,2807,processing,2022-05-04 04:48:21+00:00,,,,100.0
27285,18862,8708,processing,2023-11-18 05:19:46+00:00,,,,100.0
27759,19189,8465,processing,2021-05-05 22:50:56+00:00,,,,100.0
28467,19683,17485,processing,2019-12-17 08:23:22+00:00,,,,100.0
30482,21062,17162,processing,2023-04-30 23:45:58+00:00,,,,100.0
34984,24093,1295,processing,2022-12-05 10:17:40+00:00,,,,100.0
36040,24807,19634,processing,2023-10-17 23:45:42+00:00,,,,100.0
40729,28020,28252,processing,2022-10-08 03:10:11+00:00,,,,100.0
41505,28558,8428,processing,2022-07-12 05:15:31+00:00,,,,100.0
46044,31689,28373,processing,2022-03-28 05:52:03+00:00,,,,100.0
48021,33037,12152,processing,2023-06-18 05:03:34+00:00,,,,100.0
50957,35054,8784,processing,2021-07-06 02:55:29+00:00,,,,100.0
52832,36309,28502,processing,2020-05-03 09:29:16+00:00,,,,100.0
56131,38630,2807,processing,2023-12-06 06:48:52+00:00,,,,100.0
56850,39138,12069,processing,2021-01-25 17:46:04+00:00,,,,100.0
61951,42670,17809,processing,2022-04-07 22:58:50+00:00,,,,100.0
63427,43677,8428,processing,2023-05-13 04:02:59+00:00,,,,100.0
65174,44846,19634,processing,2023-07-10 13:42:30+00:00,,,,100.0
65293,44927,8613,processing,2022-03-02 04:43:43+00:00,,,,100.0
65477,45047,27298,processing,,,,,100.0
66369,45674,24329,processing,2023-03-31 02:05:48+00:00,,,,100.0
72037,49547,13345,processing,2023-06-10 07:47:36+00:00,,,,100.0
72838,50106,8613,processing,2023-10-20 17:46:36+00:00,,,,100.0
73498,50573,24164,processing,2021-07-12 00:46:52+00:00,,,,100.0
74156,51036,12149,processing,2019-10-10 06:44:46+00:00,,,,100.0
76620,52723,19193,processing,2022-07-05 06:31:18+00:00,,,,100.0
77083,53030,15053,processing,2022-11-25 16:19:35+00:00,,,,100.0
77389,53231,17269,processing,2023-08-07 12:27:29+00:00,,,,100.0
77948,53614,17809,processing,2021-11-24 01:17:58+00:00,,,,100.0
78879,54280,15053,processing,2021-04-08 15:11:47+00:00,,,,100.0
79860,54962,11993,processing,2023-12-17 01:58:41+00:00,,,,100.0
80093,55107,14822,processing,2021-08-15 02:16:42+00:00,,,,100.0
81180,55856,8543,processing,2020-02-15 23:58:46+00:00,,,,100.0
81958,56369,27135,processing,2023-05-23 16:20:57+00:00,,,,100.0
83095,57166,24164,processing,2023-05-01 07:30:19+00:00,,,,100.0
83419,57390,3274,processing,2020-09-20 09:43:03+00:00,,,,100.0
85647,58921,27135,processing,2022-03-01 14:21:06+00:00,,,,100.0
96570,66447,8428,processing,2023-07-17 10:23:19+00:00,,,,100.0
99225,68300,12069,processing,2023-11-21 00:32:07+00:00,,,,100.0
100674,69302,10634,processing,2023-12-09 22:58:49+00:00,,,,100.0
101500,69884,28542,processing,2023-09-11 09:01:19+00:00,,,,100.0
102079,70280,17269,processing,2023-11-06 09:33:11+00:00,,,,100.0
108469,74741,7442,processing,2022-11-24 03:35:41+00:00,,,,100.0
108549,74800,12021,processing,2021-07-23 01:14:44+00:00,,,,100.0
122861,84601,8509,processing,2023-12-15 01:52:20+00:00,,,,100.0
131705,90665,18933,processing,2022-09-23 01:33:15+00:00,,,,100.0
132152,90965,17485,processing,2023-12-14 01:45:29+00:00,,,,100.0
133523,91903,17809,processing,2023-11-04 11:27:09+00:00,,,,100.0
137689,94794,8784,processing,2022-01-27 03:42:17+00:00,,,,100.0
140996,97053,15053,processing,2023-06-23 09:13:40+00:00,,,,100.0
143524,98809,8509,processing,2024-01-09 23:48:31+00:00,,,,100.0
146252,100705,17162,processing,2023-10-08 09:05:53+00:00,,,,100.0
146883,101148,2690,processing,2023-02-01 00:32:38+00:00,,,,100.0
149570,102991,15515,processing,2023-01-26 23:50:07+00:00,,,,100.0
151812,104533,19634,processing,2023-02-28 23:51:55+00:00,,,,100.0
151874,104573,1080,processing,2023-08-15 09:28:09+00:00,,,,100.0
153767,105885,15515,processing,2023-11-19 11:04:35+00:00,,,,100.0
155008,106740,8543,processing,2021-10-05 16:40:32+00:00,,,,100.0
157945,108743,8784,processing,2021-05-30 03:31:28+00:00,,,,100.0
158383,109062,12069,processing,2023-03-30 16:23:02+00:00,,,,100.0
158481,109134,10634,processing,2023-10-27 00:45:33+00:00,,,,100.0
160511,110565,14822,processing,2021-07-07 08:54:04+00:00,,,,100.0
164248,113138,24329,processing,2023-11-11 09:11:05+00:00,,,,100.0
175486,120859,17809,processing,2023-10-02 09:03:18+00:00,,,,100.0
178620,123040,19193,processing,2022-04-22 10:01:20+00:00,,,,100.0
180051,124026,12069,processing,2023-09-27 13:33:55+00:00,,,,100.0
181306,124917,14822,processing,2022-09-29 15:01:10+00:00,,,,100.0
357,242,2865,returned,2023-10-13 14:17:14+00:00,2023-10-15 01:57:00+00:00,2023-10-16 02:38:00+00:00,2023-10-17 00:20:00+00:00,100.0
2343,1592,8613,returned,2023-07-08 01:37:43+00:00,2023-07-08 13:37:00+00:00,2023-07-09 12:45:00+00:00,2023-07-12 01:34:00+00:00,100.0
2411,1638,8640,returned,2022-06-16 03:34:17+00:00,2022-06-17 11:23:00+00:00,2022-06-21 16:29:00+00:00,2022-06-24 07:19:00+00:00,100.0
5588,3868,8613,returned,2022-02-26 08:02:06+00:00,2022-02-27 05:10:00+00:00,2022-03-04 05:08:00+00:00,2022-03-04 21:44:00+00:00,100.0
18060,12485,12149,returned,2022-07-03 15:09:27+00:00,2022-07-06 06:32:00+00:00,2022-07-06 16:30:00+00:00,2022-07-09 01:00:00+00:00,100.0
31699,21882,8529,returned,2023-10-01 08:45:10+00:00,2023-10-01 20:37:00+00:00,2023-10-04 23:46:00+00:00,2023-10-06 03:09:00+00:00,100.0
37065,25522,27298,returned,2023-07-30 20:49:40+00:00,2023-07-31 01:48:00+00:00,2023-08-02 08:38:00+00:00,2023-08-04 19:44:00+00:00,100.0
37941,26129,8708,returned,2024-01-11 08:43:08+00:00,2024-01-11 00:17:00+00:00,2024-01-14 11:22:00+00:00,2024-01-16 12:54:00+00:00,100.0
50759,34913,28373,returned,2023-10-10 12:50:05+00:00,2023-10-13 03:48:00+00:00,2023-10-18 02:19:00+00:00,2023-10-20 05:03:00+00:00,100.0
63570,43770,27298,returned,2021-02-17 04:51:23+00:00,2021-02-17 10:41:00+00:00,2021-02-20 13:16:00+00:00,2021-02-22 18:29:00+00:00,100.0
69106,47505,27571,returned,2023-08-22 12:39:47+00:00,2023-08-19 20:25:00+00:00,2023-08-23 07:25:00+00:00,2023-08-23 11:29:00+00:00,100.0
70186,48257,15053,returned,2023-07-15 02:26:56+00:00,2023-07-16 00:23:00+00:00,2023-07-20 12:56:00+00:00,2023-07-22 13:23:00+00:00,100.0
75550,51993,8613,returned,2022-06-09 07:52:24+00:00,2022-06-09 16:43:00+00:00,2022-06-14 12:18:00+00:00,2022-06-15 01:40:00+00:00,100.0
76093,52375,15053,returned,2023-05-18 10:53:31+00:00,2023-05-14 16:03:00+00:00,2023-05-18 04:02:00+00:00,2023-05-21 03:15:00+00:00,100.0
81767,56250,28252,returned,2023-11-23 22:32:14+00:00,2023-11-22 15:02:00+00:00,2023-11-26 09:27:00+00:00,2023-11-27 11:47:00+00:00,100.0
86279,59339,8640,returned,2023-07-08 13:14:07+00:00,2023-07-10 01:49:00+00:00,2023-07-10 13:22:00+00:00,2023-07-12 12:26:00+00:00,100.0
86673,59610,2690,returned,2022-12-01 07:39:26+00:00,2022-12-02 17:01:00+00:00,2022-12-05 15:30:00+00:00,2022-12-08 00:13:00+00:00,100.0
